"COD_RIP","COD_REG","COD_PROV","COD_CM","COD_UTS","PRO_COM","PRO_COM_T","COMUNE","COMUNE_A","CC_UTS","Shape_Leng","Shape_Area"
"20","20","090",0,"090",90006,"090006","Arzachena",NA,0,126333.281601,230967762.955
"20","20","090",0,"090",90007,"090007","Banari",NA,0,22712.4734203,21251031.7343
"20","20","090",0,"090",90008,"090008","Benetutti",NA,0,55741.4549242,94446051.2181
"20","20","090",0,"090",90009,"090009","Berchidda",NA,0,71928.113525,201877015.372
"20","20","090",0,"090",90010,"090010","Bessude",NA,0,33476.8773813,26794032.7167
"20","20","090",0,"090",90011,"090011","Bonnanaro",NA,0,20483.4348562,21844232.0445
"20","20","090",0,"090",90012,"090012","Bono",NA,0,55416.3749007,74462363.2029
"20","20","090",0,"090",90013,"090013","Bonorva",NA,0,70840.3510944,149720152.594
"20","20","090",0,"090",90014,"090014","Bortigiadas",NA,0,50068.0013417,75897307.1969
"20","20","090",0,"090",90015,"090015","Borutta",NA,0,11912.1556457,4758265.26765
"20","20","090",0,"090",90016,"090016","Bottidda",NA,0,52527.4538709,33715601.4053
"20","20","090",0,"090",90017,"090017","Buddusò",NA,0,63681.2168895,176837994.137
"20","20","090",0,"090",90018,"090018","Bultei",NA,0,51036.7455037,96831426.9476
"20","20","090",0,"090",90019,"090019","Bulzi",NA,0,19387.7503281,21669734.2555
"20","20","090",0,"090",90020,"090020","Burgos",NA,0,33186.4295039,18157246.2825
"20","20","090",0,"090",90021,"090021","Calangianus",NA,0,64774.5647423,126837134.15
"20","20","090",0,"090",90022,"090022","Cargeghe",NA,0,20188.5806047,12046351.9982
"20","20","090",0,"090",90023,"090023","Castelsardo",NA,0,46389.8746112,43343258.5771
"20","20","090",0,"090",90024,"090024","Cheremule",NA,0,36685.5492103,24246210.4572
"20","20","090",0,"090",90025,"090025","Chiaramonti",NA,0,55458.9551693,98611862.3542
"20","20","090",0,"090",90026,"090026","Codrongianos",NA,0,33911.986466,30390698.0274
"20","20","090",0,"090",90027,"090027","Cossoine",NA,0,41224.0106531,39170371.4757
"20","20","090",0,"090",90028,"090028","Esporlatu",NA,0,29764.5794712,18403139.0434
"20","20","090",0,"090",90029,"090029","Florinas",NA,0,34091.2575042,36060697.1677
"20","20","090",0,"090",90030,"090030","Giave",NA,0,46539.2623587,47066177.1837
"20","20","090",0,"090",90031,"090031","Illorai",NA,0,52814.8163106,57206713.5395
"20","20","090",0,"090",90032,"090032","Ittireddu",NA,0,26682.2685923,23686829.3615
"20","20","090",0,"090",90033,"090033","Ittiri",NA,0,60742.1462899,111457989.748
"20","20","090",0,"090",90034,"090034","Laerru",NA,0,19004.1080637,19849446.4855
"20","20","090",0,"090",90035,"090035","La Maddalena",NA,0,232916.166982,51739292.9897
"20","20","090",0,"090",90036,"090036","Luogosanto",NA,0,66220.9544923,135069540.742
"20","20","090",0,"090",90037,"090037","Luras",NA,0,47808.7479109,87585164.8167
"20","20","090",0,"090",90038,"090038","Mara",NA,0,21459.1366506,18643347.171
"20","20","090",0,"090",90039,"090039","Martis",NA,0,26585.0420756,22959230.7742
"20","20","090",0,"090",90040,"090040","Monteleone Rocca Doria",NA,0,20321.2731385,13385863.3768
"20","20","090",0,"090",90041,"090041","Monti",NA,0,52373.4493579,123585941.751
"20","20","090",0,"090",90042,"090042","Mores",NA,0,48333.5869075,94854745.8781
"20","20","090",0,"090",90043,"090043","Muros",NA,0,17197.6876869,11225611.3691
"20","20","090",0,"090",90044,"090044","Nughedu San Nicolò",NA,0,49273.6663897,67893712.0763
"20","20","090",0,"090",90045,"090045","Nule",NA,0,39355.1164801,51946536.1555
"20","20","090",0,"090",90046,"090046","Nulvi",NA,0,42102.0790627,67375104.9413
"20","20","090",0,"090",90047,"090047","Olbia",NA,0,247722.135202,384409114.079
"20","20","090",0,"090",90048,"090048","Olmedo",NA,0,26947.0719024,33465334.3812
"20","20","090",0,"090",90049,"090049","Oschiri",NA,0,81487.586998,215610998.751
"20","20","090",0,"090",90050,"090050","Osilo",NA,0,62961.9152637,98031012.5503
"20","20","090",0,"090",90051,"090051","Ossi",NA,0,33460.9637847,30089829.5657
"20","20","090",0,"090",90052,"090052","Ozieri",NA,0,105341.541419,252127822.576
"20","20","090",0,"090",90053,"090053","Padria",NA,0,41042.6174256,48394155.9919
"20","20","090",0,"090",90054,"090054","Palau",NA,0,50734.1440268,44585549.306
"20","20","090",0,"090",90055,"090055","Pattada",NA,0,68982.696072,164877998.092
"20","20","090",0,"090",90056,"090056","Perfugas",NA,0,44035.7195102,60880448.937
"20","20","090",0,"090",90057,"090057","Ploaghe",NA,0,55972.0630822,96268310.1723
"20","20","090",0,"090",90058,"090058","Porto Torres",NA,0,181950.325183,104702438.359
"20","20","090",0,"090",90059,"090059","Pozzomaggiore",NA,0,53751.9373219,78771414.0527
"20","20","090",0,"090",90060,"090060","Putifigari",NA,0,35740.5852152,53100299.8025
"20","20","090",0,"090",90061,"090061","Romana",NA,0,24656.3505453,21595195.2244
"20","20","090",0,"090",90062,"090062","Aglientu",NA,0,84445.6613494,148321621.22
"20","20","090",0,"090",90063,"090063","Santa Teresa Gallura",NA,0,88257.1125087,102589996.999
"20","20","090",0,"090",90064,"090064","Sassari",NA,1,167890.534751,547076758.361
"20","20","090",0,"090",90065,"090065","Sedini",NA,0,35164.3247836,40505862.9925
"20","20","090",0,"090",90066,"090066","Semestene",NA,0,30055.7061623,39582743.0123
"20","20","090",0,"090",90067,"090067","Sennori",NA,0,34411.2867083,31339609.7642
"20","20","090",0,"090",90068,"090068","Siligo",NA,0,35355.2466727,43448558.0074
"20","20","090",0,"090",90069,"090069","Sorso",NA,0,51454.1216481,67010613.6899
"20","20","090",0,"090",90070,"090070","Tempio Pausania",NA,0,123818.469953,210817225.087
"20","20","090",0,"090",90071,"090071","Thiesi",NA,0,53999.0749488,63244501.7183
"20","20","090",0,"090",90072,"090072","Tissi",NA,0,25439.7523202,10237667.0372
"20","20","090",0,"090",90073,"090073","Torralba",NA,0,33597.5349214,36506682.2611
"20","20","090",0,"090",90074,"090074","Trinità d'Agultu e Vignola",NA,0,71932.0245506,134129757.967
"20","20","090",0,"090",90075,"090075","Tula",NA,0,42789.1731409,66185267.0034
"20","20","090",0,"090",90076,"090076","Uri",NA,0,42579.1699353,56806337.8611
"20","20","090",0,"090",90077,"090077","Usini",NA,0,39438.6283264,30736585.0917
"20","20","090",0,"090",90078,"090078","Villanova Monteleone",NA,0,76098.9917787,202681434.196
"20","20","090",0,"090",90079,"090079","Valledoria",NA,0,29568.3486599,25447914.86
"20","20","090",0,"090",90080,"090080","Telti",NA,0,42616.4024011,83429789.7853
"20","20","090",0,"090",90081,"090081","Badesi",NA,0,31481.0562131,31330783.245
"20","20","090",0,"090",90082,"090082","Viddalba",NA,0,37107.0411284,50408906.4545
"20","20","090",0,"090",90083,"090083","Golfo Aranci",NA,0,65512.5161638,37643895.4743
"20","20","090",0,"090",90084,"090084","Loiri Porto San Paolo",NA,0,62002.6481751,118438555.4
"20","20","090",0,"090",90085,"090085","Sant'Antonio di Gallura",NA,0,51782.8888142,81693070.4504
"20","20","090",0,"090",90086,"090086","Tergu",NA,0,31724.4799738,36877211.9155
"20","20","090",0,"090",90087,"090087","Santa Maria Coghinas",NA,0,25460.2542916,23458773.883
"20","20","090",0,"090",90088,"090088","Erula",NA,0,31834.7574783,39311260.6517
"20","20","090",0,"090",90089,"090089","Stintino",NA,0,72256.8098001,59072692.4289
"20","20","090",0,"090",90090,"090090","Padru",NA,0,56468.1455405,157987340.487
"20","20","090",0,"090",90091,"090091","Budoni",NA,0,53535.9235489,56326644.371
"20","20","090",0,"090",90092,"090092","San Teodoro",NA,0,73875.0348957,105126310.213
"20","20","091",0,"091",91001,"091001","Aritzo",NA,0,57782.3371965,75575288.3294
"20","20","091",0,"091",91002,"091002","Arzana",NA,0,108272.896681,162880882.049
"20","20","091",0,"091",91003,"091003","Atzara",NA,0,38214.5562689,35921789.5603
"20","20","091",0,"091",91004,"091004","Austis",NA,0,39108.5977418,50808368.7532
"20","20","091",0,"091",91005,"091005","Bari Sardo",NA,0,28916.1351344,37653541.6094
"20","20","091",0,"091",91006,"091006","Baunei",NA,0,85860.9484072,211897501.493
"20","20","091",0,"091",91007,"091007","Belvì",NA,0,25744.2407751,18102068.1368
"20","20","091",0,"091",91008,"091008","Birori",NA,0,25224.5304435,17327585.9762
"20","20","091",0,"091",91009,"091009","Bitti",NA,0,101171.402317,215281946.128
"20","20","091",0,"091",91010,"091010","Bolotana",NA,0,57333.4056553,108434525.206
"20","20","091",0,"091",91011,"091011","Borore",NA,0,54561.6037681,42675408.7272
"20","20","091",0,"091",91012,"091012","Bortigali",NA,0,50486.8296706,67327100.4291
"20","20","091",0,"091",91016,"091016","Desulo",NA,0,46475.9709329,74497878.938
"20","20","091",0,"091",91017,"091017","Dorgali",NA,0,95063.2293921,226583990.77
"20","20","091",0,"091",91018,"091018","Dualchi",NA,0,22372.0325634,23409884.8813
"20","20","091",0,"091",91019,"091019","Elini",NA,0,24700.2562401,10734538.0372
"20","20","091",0,"091",91024,"091024","Fonni",NA,0,49004.6240372,112266156.967
"20","20","091",0,"091",91025,"091025","Gadoni",NA,0,40862.1703279,43434282.3982
"20","20","091",0,"091",91026,"091026","Gairo",NA,0,71225.2959264,77544155.5255
"20","20","091",0,"091",91027,"091027","Galtellì",NA,0,43659.8391802,56529918.4671
"20","20","091",0,"091",91028,"091028","Gavoi",NA,0,37386.8796857,38058780.5495
"20","20","091",0,"091",91031,"091031","Girasole",NA,0,17051.8150925,13161176.1902
"20","20","091",0,"091",91032,"091032","Ilbono",NA,0,32735.9097873,30992802.5225
"20","20","091",0,"091",91033,"091033","Irgoli",NA,0,39573.1508871,75298834.4747
"20","20","091",0,"091",91035,"091035","Jerzu",NA,0,66137.0826359,102398817.002
"20","20","091",0,"091",91037,"091037","Lanusei",NA,0,58510.0585325,53256956.4856
"20","20","091",0,"091",91038,"091038","Lei",NA,0,25204.7427769,19114546.7228
"20","20","091",0,"091",91039,"091039","Loceri",NA,0,36502.6756181,19385652.9907
"20","20","091",0,"091",91040,"091040","Loculi",NA,0,26150.2486801,38149636.6693
"20","20","091",0,"091",91041,"091041","Lodè",NA,0,65604.712261,123106057.935
"20","20","091",0,"091",91042,"091042","Lotzorai",NA,0,23450.640968,16926803.2283
"20","20","091",0,"091",91043,"091043","Lula",NA,0,71162.1918654,148714577.815
"20","20","091",0,"091",91044,"091044","Macomer",NA,0,93593.6307007,122763521.271
"20","20","091",0,"091",91046,"091046","Mamoiada",NA,0,31590.6832077,48829406.4509
"20","20","091",0,"091",91047,"091047","Meana Sardo",NA,0,51226.6311679,73803804.8876
"20","20","091",0,"091",91050,"091050","Noragugume",NA,0,27109.5829567,26731509.7861
"20","20","091",0,"091",91051,"091051","Nuoro",NA,1,69709.3233259,192058902.346
"20","20","091",0,"091",91055,"091055","Oliena",NA,0,59442.393838,165737219.348
"20","20","091",0,"091",91056,"091056","Ollolai",NA,0,33413.0726033,27237221.3235
"20","20","091",0,"091",91057,"091057","Olzai",NA,0,56163.8949639,69820859.9956
"20","20","091",0,"091",91058,"091058","Onanì",NA,0,62873.27149,71999746.3856
"20","20","091",0,"091",91059,"091059","Onifai",NA,0,32856.6690819,43184241.9887
"20","20","091",0,"091",91060,"091060","Oniferi",NA,0,33366.3106946,35673462.0417
"20","20","091",0,"091",91061,"091061","Orani",NA,0,82173.1240395,130431825.838
"20","20","091",0,"091",91062,"091062","Orgosolo",NA,0,72158.4200398,222595835.136
"20","20","091",0,"091",91063,"091063","Orosei",NA,0,52867.8463187,90976746.2741
"20","20","091",0,"091",91064,"091064","Orotelli",NA,0,37185.0390567,61176520.5725
"20","20","091",0,"091",91066,"091066","Ortueri",NA,0,28823.8893177,38833549.8159
"20","20","091",0,"091",91067,"091067","Orune",NA,0,60612.5804074,128446218.427
"20","20","091",0,"091",91068,"091068","Osidda",NA,0,24337.0451044,25675920.5357
"20","20","091",0,"091",91069,"091069","Osini",NA,0,59381.5750985,39813699.609
"20","20","091",0,"091",91070,"091070","Ottana",NA,0,31537.736208,45070659.0455
"20","20","091",0,"091",91071,"091071","Ovodda",NA,0,27879.2020152,40847059.3475
"20","20","091",0,"091",91072,"091072","Perdasdefogu",NA,0,42485.0895348,77744777.1036
"20","20","091",0,"091",91073,"091073","Posada",NA,0,29726.01574,33065145.5556
"20","20","091",0,"091",91077,"091077","Sarule",NA,0,41163.8117348,52714805.4999
"20","20","091",0,"091",91083,"091083","Silanus",NA,0,35996.7728785,47934685.408
"20","20","091",0,"091",91084,"091084","Sindia",NA,0,38671.5783799,58565677.6994
"20","20","091",0,"091",91085,"091085","Siniscola",NA,0,72264.6439075,196639427.637
"20","20","091",0,"091",91086,"091086","Sorgono",NA,0,44261.1364184,56051216.6453
"20","20","091",0,"091",91088,"091088","Talana",NA,0,59865.8297744,118672815.143
"20","20","091",0,"091",91089,"091089","Tertenia",NA,0,54089.6626852,117675584.586
"20","20","091",0,"091",91090,"091090","Teti",NA,0,36056.4267429,43800485.7264
"20","20","091",0,"091",91091,"091091","Tiana",NA,0,25492.4922922,19315739.818
"20","20","091",0,"091",91093,"091093","Tonara",NA,0,33617.8199917,52014292.7408
"20","20","091",0,"091",91094,"091094","Torpè",NA,0,40631.6098846,92260755.4584
"20","20","091",0,"091",91095,"091095","Tortolì",NA,0,44208.6092279,40365060.8297
"20","20","091",0,"091",91097,"091097","Triei",NA,0,34069.7679828,32980451.2826
"20","20","091",0,"091",91098,"091098","Ulassai",NA,0,96218.7946296,122417201.989
"20","20","091",0,"091",91099,"091099","Urzulei",NA,0,53792.6504832,129634997.451
"20","20","091",0,"091",91100,"091100","Ussassai",NA,0,40733.1553041,47322972.9639
"20","20","091",0,"091",91101,"091101","Villagrande Strisaili",NA,0,84173.299046,210350818.194
"20","20","091",0,"091",91103,"091103","Cardedu",NA,0,29813.8908697,33561209.1675
"20","20","091",0,"091",91104,"091104","Lodine",NA,0,12970.7157111,7700125.30903
"20","20","092",292,"292",92003,"092003","Assemini",NA,0,108819.231613,118173009.172
"20","20","092",292,"292",92009,"092009","Cagliari",NA,1,112478.752758,84823594.0164
"20","20","092",292,"292",92011,"092011","Capoterra",NA,0,41931.4560095,68534834.6674
"20","20","092",292,"292",92015,"092015","Decimomannu",NA,0,34126.0757778,27715286.2546
"20","20","092",292,"292",92037,"092037","Maracalagonis",NA,0,85992.1881741,101368532.984
"20","20","092",292,"292",92050,"092050","Pula",NA,0,63280.8485716,139069488.768
"20","20","092",292,"292",92051,"092051","Quartu Sant'Elena",NA,0,69649.1631191,96526284.9282
"20","20","092",292,"292",92066,"092066","Sarroch",NA,0,55274.4963274,68920253.1883
"20","20","092",292,"292",92068,"092068","Selargius",NA,0,36293.4331017,26706021.3802
"20","20","092",292,"292",92074,"092074","Sestu",NA,0,30281.9699043,48262982.543
"20","20","092",292,"292",92075,"092075","Settimo San Pietro",NA,0,24223.0506536,23294982.0406
"20","20","092",292,"292",92080,"092080","Sinnai",NA,0,111846.434288,223925446.289
"20","20","092",292,"292",92090,"092090","Uta",NA,0,61326.5842614,134706131.565
"20","20","092",292,"292",92099,"092099","Villa San Pietro",NA,0,39083.8031266,39884644.4039
"20","20","092",292,"292",92105,"092105","Quartucciu",NA,0,50496.5319302,27931158.1061
"20","20","092",292,"292",92108,"092108","Elmas",NA,0,19642.9481398,14054346.5168
"20","20","092",292,"292",92109,"092109","Monserrato",NA,0,12430.9497684,6430033.88504
"6","06","093",0,"093",93001,"093001","Andreis",NA,0,23764.9384108,26950187.1527
"6","06","093",0,"093",93002,"093002","Arba",NA,0,19105.0424894,15311227.4084
"6","06","093",0,"093",93004,"093004","Aviano",NA,0,49997.5516665,113279431.585
"6","06","093",0,"093",93005,"093005","Azzano Decimo",NA,0,61240.0978711,51337419.9038
"6","06","093",0,"093",93006,"093006","Barcis",NA,0,47396.0412044,103410598.437
"6","06","093",0,"093",93007,"093007","Brugnera",NA,0,33900.1949774,29119837.7571
"6","06","093",0,"093",93008,"093008","Budoia",NA,0,36653.6706919,37358269.5112
"6","06","093",0,"093",93009,"093009","Caneva",NA,0,42935.9546676,41793624.0259
"6","06","093",0,"093",93010,"093010","Casarsa della Delizia",NA,0,26289.0798393,20465725.3502
"6","06","093",0,"093",93011,"093011","Castelnovo del Friuli",NA,0,29260.4125034,22481142.4662
"6","06","093",0,"093",93012,"093012","Cavasso Nuovo",NA,0,15609.8277032,10596209.9278
"6","06","093",0,"093",93013,"093013","Chions",NA,0,51598.063277,33446308.0661
"6","06","093",0,"093",93014,"093014","Cimolais",NA,0,57325.8440598,100849097.533
"6","06","093",0,"093",93015,"093015","Claut",NA,0,67631.766513,165901259.096
"6","06","093",0,"093",93016,"093016","Clauzetto",NA,0,31261.173283,28307851.5367
"6","06","093",0,"093",93017,"093017","Cordenons",NA,0,45076.6911197,56337731.8382
"6","06","093",0,"093",93018,"093018","Cordovado",NA,0,17799.0649137,12017931.3194
"6","06","093",0,"093",93019,"093019","Erto e Casso",NA,0,37208.1125539,52417236.562
"6","06","093",0,"093",93020,"093020","Fanna",NA,0,16981.6938895,10262892.6071
"6","06","093",0,"093",93021,"093021","Fiume Veneto",NA,0,40984.8839254,35765292.9842
"6","06","093",0,"093",93022,"093022","Fontanafredda",NA,0,48878.8761618,46401734.4427
"6","06","093",0,"093",93024,"093024","Frisanco",NA,0,46641.0562239,60987061.1774
"6","06","093",0,"093",93025,"093025","Maniago",NA,0,46642.9155364,69459575.5559
"6","06","093",0,"093",93026,"093026","Meduno",NA,0,32409.3687927,31590562.0791
"6","06","093",0,"093",93027,"093027","Montereale Valcellina",NA,0,44860.2689859,67880407.6268
"6","06","093",0,"093",93028,"093028","Morsano al Tagliamento",NA,0,32672.4927691,32533011.3627
"6","06","093",0,"093",93029,"093029","Pasiano di Pordenone",NA,0,55273.8390206,45594463.6631
"6","06","093",0,"093",93030,"093030","Pinzano al Tagliamento",NA,0,25248.7729142,21950752.3652
"6","06","093",0,"093",93031,"093031","Polcenigo",NA,0,41974.3737829,49688338.8661
"6","06","093",0,"093",93032,"093032","Porcia",NA,0,35805.9715091,29533860.1103
"6","06","093",0,"093",93033,"093033","Pordenone",NA,1,46515.3164248,38212984.6362
"6","06","093",0,"093",93034,"093034","Prata di Pordenone",NA,0,40051.1377567,22961150.2341
"6","06","093",0,"093",93035,"093035","Pravisdomini",NA,0,22094.0551576,16209058.2246
"6","06","093",0,"093",93036,"093036","Roveredo in Piano",NA,0,20412.3142396,15925712.6873
"6","06","093",0,"093",93037,"093037","Sacile",NA,0,37093.0285411,32740704.5817
"6","06","093",0,"093",93038,"093038","San Giorgio della Richinvelda",NA,0,36302.0543318,48152459.945
"6","06","093",0,"093",93039,"093039","San Martino al Tagliamento",NA,0,21144.7120551,17979013.8944
"6","06","093",0,"093",93040,"093040","San Quirino",NA,0,40443.2833618,51757738.6795
"6","06","093",0,"093",93041,"093041","San Vito al Tagliamento",NA,0,50918.5254504,60871617.1927
